"Date","Agric","Food","Soda","Beer","Smoke","Toys","Fun","Books","Hshld","Clths","Hlth","MedEq","Drugs","Chems","Rubbr","Txtls","BldMt","Cnstr","Steel","FabPr","Mach","ElcEq","Autos","Aero","Ships","Guns","Gold","Mines","Coal","Oil","Util","Telcm","PerSv","BusSv","Hardw","Softw","Chips","LabEq","Paper","Boxes","Trans","Whlsl","Rtail","Meals","Banks","Insur","RlEst","Fin","Other","RMRF","RF","MacroU","TPU","ShortRate","EPU","FinU"
2004-08-01,0.019,-0.0012,0.001,0.0188,0.0319,0.0127,-0.0167,0.0028,0.0467,0,4e-04,-0.0098,0.0238,0.03,0.0128,0.0121,0.0404,0.0393,-0.0027,0.0374,-0.0254,0.0055,-0.0339,0.0038,-0.018,0.0028,0.0947,0.037,-0.0501,-0.0134,0.0366,0.0117,-0.0401,-0.0315,-0.055,-0.0268,-0.0665,-0.0481,0.0014,0.001,-0.0087,-0.0248,-0.0081,-0.0258,0.0404,0.0095,0.0666,0.032,-0.0095,8e-04,0.0011,0.59306893,28.87239754,1.9968,84,0.756305372
2004-09-01,0.0298,-0.0067,-0.0406,-0.0793,-0.0248,0.0814,0.0407,0.011,-0.0288,0.0277,0.0125,0.0622,-0.0334,0.0434,-0.0154,0.0352,0.0295,0.081,0.0786,0.0257,0.061,0.0215,0.0209,-0.0022,0.0526,0.0472,0.0455,0.0742,0.0878,0.0884,0.0138,0.0141,0.0101,0.0395,0.0197,0.0465,0.0262,0.0307,-0.0031,0.0383,0.0306,-3e-04,0.0289,0.0482,-0.0066,0.0133,0.0213,0.0145,0.0193,0.016,0.0011,0.597121171,28.53132694,2.0801,109,0.755627269
2004-10-01,0.0248,0.0342,0.0683,0.0108,0.0284,0.0028,0.031,0.0255,-0.0359,0.0507,-0.003,-0.0255,-0.0258,0.0046,0.0367,0.0633,0.0067,0.0096,-0.0362,0.0398,-0.0108,0.0286,-0.0431,-0.029,0.0073,-0.0134,0.0363,-0.0734,-0.0012,0.0065,0.0424,0.0346,-0.0204,0.0181,0.0464,0.0527,0.0617,0.057,-0.0393,0.0342,0.0693,0.0272,0.0331,0.0296,0.0231,-0.0503,0.039,0.0482,0.0067,0.0143,0.0011,0.608526134,29.3588205,2.1862,118,0.761953813
2004-11-01,0.005,0.036,0.0095,-0.0069,0.1741,0.0663,0.0699,0.0188,0.0406,0.0403,0.0839,0.013,-0.001,0.0875,0.0824,0.0504,0.0629,0.0743,0.1297,0.0929,0.0769,0.0824,0.0808,0.0666,0.0744,0.1235,-0.0062,0.0803,0.2565,0.0629,0.0489,0.0361,0.1131,0.0478,0.0736,0.0669,0.037,0.0383,0.054,0.1053,0.0568,0.0839,0.0247,0.0742,0.0298,0.081,0.0606,0.057,0.0306,0.0454,0.0015,0.619684239,31.06233175,2.4717,97,0.790081136
2004-12-01,0.0435,0.0544,-0.0073,0.0437,0.0748,0.0482,0.0827,0.0121,0.0412,0.0563,0.0428,0.0478,0.06,0.0281,0.0385,0.0423,0.029,0.1073,-0.0172,0.0836,0.0304,0.0423,0.0501,0.0108,-0.0276,-0.0674,-0.0681,0.0207,-0.0302,-0.0232,0.0249,0.0429,0.0305,0.0312,0.0413,0.032,0.0221,0.0308,0.0352,0.043,0.0418,0.0595,0.0306,0.0512,0.0352,0.0491,0.1315,0.0555,0.0428,0.0343,0.0016,0.643549927,30.10064905,2.6469,67,0.767044516
2005-01-01,-0.0281,0.0039,0.0308,-0.0067,0.0436,-0.0218,-0.0507,-0.033,-0.0125,-0.0256,0.0196,-9e-04,-0.056,-0.0145,-0.0796,-0.0332,0.0321,0.0309,-0.0039,-0.0098,-0.0522,-0.0119,-0.08,-0.0094,-0.0246,0.0055,-0.0648,0.011,0.0455,0.0299,0.0176,-0.0421,-0.0118,-0.0338,-0.0471,-0.0685,-0.076,-0.0447,-0.0319,-0.0412,-0.0688,-0.0273,-0.0098,0.0038,-0.0302,-0.0082,0.022,-0.0049,-0.0061,-0.0276,0.0016,0.650018794,27.60942761,2.85,67,0.761525198
2005-02-01,0.0293,-0.0103,-0.0037,0.0147,0.0312,2e-04,-0.011,-9e-04,2e-04,0.0209,0.045,0.0135,0.0255,0.0827,0.025,0.0081,-0.0031,0.0926,0.0982,-0.0291,0.0667,0.0235,-0.0033,0.0476,0.0173,0.0191,0.0804,0.1049,0.1419,0.1952,0.0236,-0.003,-0.0228,0.0092,-0.0081,-0.0219,0.0407,0.0228,0.0162,0.0973,0.0248,0.0312,0.0033,0.0113,-0.0154,0.0259,0.0787,-0.0052,-0.0072,0.0189,0.0016,0.635235249,19.91745057,3.0405,52,0.755829958
2005-03-01,0.0082,-0.0136,-0.003,-0.0098,0.0031,-0.0644,0.0011,-0.0117,-0.0059,-0.0107,0.0654,-0.049,3e-04,-0.0204,0.0034,-0.0642,-0.0098,-0.071,-0.0753,-0.0509,-0.0308,-0.0267,-0.0857,0.0244,0.0187,0.0255,-0.0594,-0.046,-0.0358,-0.0344,0.0061,-0.0018,-0.0031,-0.0052,-0.0105,-0.0275,-0.0312,-0.0643,-0.0037,-0.0198,-0.0097,-0.0182,0.0049,0.0029,-0.0317,-0.0434,-0.0434,-0.0119,0.0045,-0.0197,0.0021,0.629491317,23.08211572,3.3383,49,0.754858193
2005-04-01,-0.0126,-7e-04,0.013,0.0222,-0.0134,-0.1148,-0.0388,-0.0301,-0.0257,-0.073,0.0077,0.0303,0.045,-0.0745,-0.0465,-0.0598,-0.0072,-0.0345,-0.0991,-0.0101,-0.0553,-0.0801,-0.1124,-0.0041,-0.0322,-0.0109,-0.1045,-0.0937,-0.0608,-0.0558,0.0213,-0.02,-0.03,-0.0364,-0.0645,-0.0486,-0.0232,-0.0546,-0.0824,-0.0492,-0.0624,-0.0265,-0.0568,-0.0584,0.0039,-0.0189,-0.0102,-0.044,-0.0057,-0.0261,0.0021,0.625293119,31.50427234,3.3332,78,0.762168384
2005-05-01,0.048,0.0194,0.0387,0.0242,0.0318,0.0328,0.047,-0.0121,0.0169,0.0663,0.0195,0.0046,0.0169,0.0023,0.0583,0.059,0.0255,0.1025,0.0021,0.0731,0.0563,0.0689,0.1032,0.0553,0.0385,0.0707,-0.0141,0.0572,0.1033,0.0192,0.0166,0.0154,0.05,0.0221,0.1058,0.0615,0.1055,0.089,0.0072,5e-04,0.0509,0.0426,0.0666,0.0809,0.025,0.0593,0.092,0.0137,0.0089,0.0365,0.0024,0.631827703,33.32582752,3.3461,75,0.753687063
2005-06-01,-0.0062,-0.0245,0.0211,-0.0393,-0.0234,0.0187,-0.013,-0.007,-0.0256,0.0581,0.0356,-0.0158,-0.0074,-0.0093,0.0139,0.0165,-0.005,0.0889,-0.0301,-0.021,0.0067,-0.0281,0.03,-0.0014,0.0217,-0.003,0.0487,0.0672,0.0729,0.0575,0.0556,0.0014,0.0459,0.0294,-0.0111,-0.0271,-0.0117,-0.0145,-0.0314,-0.034,-0.031,0.015,0.0304,-0.0246,0.0092,0.0396,0.0655,0.0591,-0.0295,0.0057,0.0023,0.644871291,38.64912119,3.3999,82,0.737943121
2005-07-01,0.0454,0.0214,0.0428,0.0166,0.0358,0.0299,0.0427,0.0232,0.0342,0.0329,-0.0425,0.0638,0.0387,0.0464,0.026,0.0281,0.0805,0.1116,0.1315,-0.0021,0.1068,0.068,0.0756,0.0174,0.0656,-0.0219,-0.0388,0.1038,0.2092,0.058,0.0298,0.0309,0.017,0.0526,0.0317,0.0551,0.0926,0.0874,0.0515,0.0471,0.0815,0.0518,0.0603,0.0451,0.0052,0.0325,-0.0134,0.0475,-0.0021,0.0392,0.0024,0.665820528,34.02699012,3.6626,72,0.733870124
2005-08-01,-0.0402,-0.0187,-0.0217,0.005,0.0454,0.0273,-0.0141,0.0045,-0.0108,-0.0396,-7e-04,0.0041,-0.0051,-0.0604,-0.0615,-0.022,-0.014,-0.0339,-0.0076,-0.0234,0.0128,0.0022,-0.0413,-2e-04,-0.0012,0,0.0472,0.0156,0.0877,0.0562,0.0125,-0.0125,-0.0087,-0.0027,-0.0267,0.008,-0.0062,0.0108,-0.0359,0.0107,-0.0362,-0.0139,-0.0663,-0.0484,-0.0171,-0.009,-0.0356,-0.0117,-0.0206,-0.0122,0.003,0.6888413,22.78778575,3.8717,60,0.721283193
2005-09-01,0.0158,0.0201,-0.0831,0.0054,0.0474,-0.0368,-0.0111,-0.0354,0.0154,-0.0185,-0.0109,-0.0412,-0.0143,-0.0185,-0.0139,-0.0455,0.0416,0.0112,0.0308,-0.0475,-0.001,0.0232,-0.0648,0.0099,0.0458,-0.0227,0.1935,0.1068,0.0949,0.072,0.0438,-0.0147,-0.0645,0.0114,0.0221,-6e-04,0.0109,-0.0042,0.007,-0.0525,0.0395,-7e-04,-0.0219,-0.0027,-0.0147,0.0434,-0.014,0.0681,0.004,0.0049,0.0029,0.731563018,22.90436306,3.8145,106,0.714047799
2005-10-01,-0.0447,-0.0301,-0.0095,0.0053,0.017,-0.0709,-0.0195,-0.0713,-0.0328,-0.0229,-0.0459,-0.015,-0.0358,0.0232,0.0039,-0.0407,-0.0604,-0.1097,-0.0433,-0.0697,-0.0457,-0.0425,-0.0661,-0.048,-0.0279,-0.0158,-0.1007,-0.03,-0.0974,-0.1018,-0.0685,-0.0298,0.0024,-0.0041,-0.0156,0.0139,-0.0653,-0.035,0.0089,-0.0094,0.0258,-0.0201,0.0221,0.0019,0.0286,0.0205,-0.0841,0.0327,0.0122,-0.0202,0.0027,0.731499036,34.35678873,4.1456,80,0.720038202
2005-11-01,-0.0352,-0.0065,0.0465,0.0154,-0.0262,0.0628,0.0565,0.031,0.0309,0.0626,0.0541,0.0233,0.0103,0.0342,0.0402,0.0519,0.0341,0.0729,0.1283,0.1045,0.07,0.0679,-0.0103,0.0566,-0.0067,0.0106,0.0863,0.0648,0.0066,0.0101,-0.0022,0.0263,0.0351,0.0454,0.027,0.0568,0.1076,0.0812,0.0761,0.0764,0.0749,0.0459,0.037,0.0683,0.0443,0.0476,0.0324,0.0433,0.0485,0.0361,0.0031,0.713363838,28.04210913,4.3066,60,0.726026262
2005-12-01,-0.0031,5e-04,-0.0033,-0.0211,0.042,-0.0113,-0.0297,0.0071,0.0156,-0.0024,-0.0157,0.0116,0.0309,0.0058,0.0193,0.0088,3e-04,-0.0043,0.0367,-0.0707,0.0083,-0.0065,-0.0151,0.0306,0.0062,0.0439,0.1471,0.0266,0.0152,0.0047,0.0124,-0.0166,-0.0339,-0.0012,0.0033,-0.0269,-0.0268,-0.0164,0.0163,-8e-04,0.0176,0.0107,-0.0106,0.0099,0.0034,2e-04,-0.0037,0.0073,-0.0075,-0.0025,0.0032,0.687879393,32.10837161,4.3084,70,0.713896199
2006-01-01,0.0267,0.0154,0.0341,-0.0074,-0.0245,0.0698,0.0453,0.0055,0.0269,0.0248,0.0067,0.0305,0.0208,0.0324,0.0398,-0.0305,0.0782,0.108,0.1493,0.1076,0.1159,0.0635,0.0505,0.0143,0.0502,0.0637,0.1662,0.1743,0.1514,0.1247,0.0303,0.0382,-0.0017,0.037,0.0493,0.0315,0.0449,0.0566,-0.0302,3e-04,0.0493,0.0691,0.007,0.0433,0.0055,-0.0107,4e-04,0.0975,-0.0285,0.0304,0.0035,0.683123538,23.662386,4.4108,75,0.721482769
2006-02-01,0.0065,0.0162,0.0042,0.0194,-0.0011,0.0102,0.0027,0.0223,0.0111,0.0025,0.0076,-0.0199,0.0188,-0.0029,0.0318,0.0341,0.0267,-0.0738,-0.0294,0.0376,-0.0093,0.031,-0.0246,0.0488,0.06,0.0704,-0.1286,-0.0576,-0.0853,-0.0813,0.0022,0.0333,-0.0084,0.016,0.0178,-0.0351,-0.004,0.025,0.0114,-0.0042,0.0114,0.0157,0.0128,0.0211,0.0202,0.0051,0.0201,0.0214,0.0063,-0.003,0.0034,0.673193532,24.28658166,4.6527,69,0.706334656
2006-03-01,0.0466,0.0263,0.069,0.0028,0.0012,0.0415,0.0362,0.0086,-0.004,0.0336,-0.0134,-0.0113,-0.0089,0.0131,0.0321,-0.02,0.0418,0.021,0.1214,0.0245,0.0318,0.0505,0.0249,0.0379,0.0296,0.0327,0.0022,0.1132,0.0581,0.0395,-0.0364,0.0182,0.0379,0.0241,0.0253,0.0296,0.0321,0.0272,0.0333,0.0327,0.0465,0.0391,0.0222,0.0239,0.0031,-0.0035,0.0776,0.0329,0.0526,0.0146,0.0037,0.657000888,24.32237001,4.7411,55,0.695183229
2006-04-01,-0.0167,0.0229,0.0064,0.0097,0.0333,-0.0769,0.0388,-0.0054,0.0148,-0.0116,-0.0124,-0.008,-0.0229,0.0293,0.03,0.0115,0.0128,-0.0134,0.0767,-0.0077,0.0608,0.0084,-0.0108,0.0531,0.0443,0.0107,0.1152,0.0537,0.2078,0.0419,0.0185,0.0168,0.0183,0.0094,-0.0193,-0.0277,0.0098,0.0154,0.0705,-0.0336,0.0036,-0.0322,-0.0135,-0.0019,0.0509,-0.0077,0.0045,0.0102,-0.0023,0.0073,0.0036,0.65547355,26.57322924,4.8576,82,0.689476978
2006-05-01,-0.0583,0.036,0.0348,0.0362,-0.0095,-0.0245,-0.0132,0.0292,-0.0416,-0.0544,2e-04,-0.0437,-0.0188,-0.0224,-0.0315,0.0137,-0.0786,-0.0934,-0.0459,-0.0723,-0.036,-0.043,0.0256,-0.0087,-0.0346,-0.0414,-0.1173,-0.1141,-0.0163,-0.0352,0.015,-0.0022,-0.037,-0.0413,-0.0562,-0.0663,-0.0902,-0.0504,-0.0235,-0.0383,-0.0165,-0.0216,-0.014,-0.037,-0.0268,-0.0355,-0.0807,-0.0682,8e-04,-0.0357,0.0043,0.653395532,27.05389969,4.9335,68,0.695922441
2006-06-01,0.0019,-0.0069,0.0303,-0.0081,0.0295,0.0123,0.0066,0.0034,0.0082,-0.0025,7e-04,-0.0432,0.008,-0.0115,-0.0095,0.0145,-0.0342,-0.0382,0.0289,-0.0261,-0.0089,0.0146,0.0179,-0.0065,0.02,-0.012,0.0138,0.0093,-0.0606,0.0305,0.0241,0.0296,-0.0067,-8e-04,-0.0298,0.0074,-0.0362,-0.0176,-0.0327,0.0109,0.0434,-0.0117,0.0047,0.0168,-0.007,-0.0011,0.0167,-9e-04,-0.0213,-0.0035,0.004,0.651763046,26.84156475,5.084,83,0.678345592
2006-07-01,0.0284,0.0148,0.0331,0.0445,0.0904,-0.0387,-0.075,-0.0069,0.0042,-0.0308,0.014,0.045,0.0431,-0.0431,0.0052,-0.0313,-0.0842,-0.0665,-0.0415,-0.0752,-0.0591,-0.0599,-0.0374,-0.0348,-0.0188,0.0953,-0.0314,-0.0149,-0.1259,0.0573,0.0483,0.0242,-0.0391,-0.0494,-0.0338,-0.0243,-0.0599,-0.0254,-0.0565,0.0102,-0.1122,-0.02,-0.0474,-0.0606,0.0217,0.0031,-0.06,0.0078,-0.008,-0.0078,0.004,0.64973117,30.90742261,5.1512,84,0.674308736
2006-08-01,0.1003,0.022,-0.0361,0.0225,0.0431,0.0374,0.0234,0.0298,0.0675,0.0419,0.0547,0.0116,0.0231,0.0386,0.0473,0.0149,0.0245,0.0124,-0.026,-0.0108,-0.0071,0.0136,0.0312,-0.0097,0.0115,0.0333,0.0144,0.0309,-0.1042,-0.0309,0.0228,0.0228,-0.0114,0.0296,0.1208,0.0563,0.0809,0.0357,0.0231,0.0397,-0.0126,0.016,0.0238,0.0297,0.0084,0.0374,-0.0601,0.0042,0.0404,0.0203,0.0042,0.655035117,20.98435712,5.004,72,0.657940916
2006-09-01,-0.0127,0.0051,-0.0119,-0.0013,-0.0639,0.0508,0.0488,0.011,0.0174,0.0908,-0.0182,-0.0069,0.0233,0.0246,0.0396,0.0193,0.0089,-0.0355,0.0017,-0.052,0.0027,0.0351,0.0334,0.0364,0.0437,0.0428,-0.1566,-0.0164,-0.1505,-0.0352,-0.0211,0.0366,0.0247,0.0218,0.0413,0.0491,0.0224,0.0087,0.0197,0.0246,0.0399,0.0135,0.0631,0.0717,0.0293,0.0204,-0.0028,0.0939,0.0293,0.0184,0.0041,0.670221612,26.78760251,4.8767,62,0.646313596
2006-10-01,-0.0453,0.0194,-0.0584,0.0042,0.0543,0.1271,0.0829,0.0629,0.0322,0.0804,-0.0426,0.0386,0.0178,0.0577,0.0601,0.0026,0.0408,0.0582,0.1105,0.1934,0.0281,0.0512,0.0389,0.0322,0.0172,0.0084,0.0598,0.0993,0.145,0.0494,0.0536,0.0519,-0.0069,0.0476,0.0472,0.0686,-0.0095,0.0658,0.0485,0.0547,0.0634,0.05,0.0317,0.077,0.0135,0.0086,0.0664,0.0634,0.0279,0.0323,0.0041,0.657019024,23.69347414,4.9175,56,0.645939217
2006-11-01,0.0796,0.0017,-0.0033,-0.0047,0.0341,0.0096,0.0521,0.0177,0.0045,0.0425,0.0311,0.0196,-0.0056,0.0283,0.0395,0.0367,0.0466,0.0764,0.0883,-0.0256,0.0431,0.0174,0.0102,0.0442,0.0496,0.0403,0.045,0.0873,0.0585,0.0866,0.0306,0.0063,0.0411,0.0198,0.0762,0.0222,0.0155,0.0128,0.023,0.0568,0.0219,0.0217,-0.0226,0.0174,-5e-04,0.0243,0.0337,0.0159,0.0107,0.0171,0.0042,0.644162198,25.99792937,4.8951,50,0.638080019
2006-12-01,0.0711,0.0042,0.0259,0.0243,0.0301,-0.0129,0.0489,0.0183,0.0127,0.0015,0.0289,0.0269,-0.0062,0.0106,0.0161,-0.018,0.0223,-0.0228,-0.027,0.0031,7e-04,-0.0055,0.0154,0.0029,-0.015,0.0133,-0.0349,-0.025,-0.1265,-0.0167,0.0073,0.0433,0.0064,0.0138,-0.0063,-0.0054,-0.0282,0.0167,0.0075,0.0322,-0.0227,-0.0038,0.0176,0.0219,0.0418,0.0347,0.0232,0.0296,0.0443,0.0087,0.004,0.644816048,26.97579469,4.8272,51,0.632289498
2007-01-01,0.0416,0.0053,0.0321,0.0165,0.0129,0.0152,0.0673,-0.0108,0.02,0.0301,0.0101,0.056,0.032,0.0374,-0.0075,0.0813,0.0488,0.0114,0.0991,-0.0261,0.0139,0.0354,0.0611,0.0393,0.0491,0.0542,-0.0128,0.111,0.0151,-0.0141,0.0051,0.03,0.0725,0.0234,0.0078,0.0331,0.0132,0.0186,0.0071,0.0632,0.0434,0.04,0.0396,0.0103,-0.0026,-0.0086,0.1136,0.0403,-0.0181,0.014,0.0044,0.643905208,22.50257343,4.9759,75,0.634800132
2007-02-01,-0.0239,0.0021,-0.034,-0.0264,-0.0351,0.0268,-0.0523,6e-04,-0.0145,0.0157,0.0296,-0.0288,-0.0326,0.0211,0.0162,0.0507,0.0207,-0.0341,0.0266,-0.025,0.0264,-0.0161,0.0091,-0.0163,-0.0135,0.0073,0.0084,0.097,0.0193,-0.022,0.0414,-0.0277,-0.0087,-0.0029,-0.0358,-0.0407,0.0072,-0.0067,0.0137,0.0233,-0.0069,3e-04,-0.0033,-0.0158,-0.0276,0.0018,0.0198,-0.0631,-0.0293,-0.0196,0.0038,0.639741381,27.55530375,4.972,51,0.642306985
2007-03-01,0.0447,0.0276,0.0463,0.0248,0.0488,0.004,-0.0014,-0.0201,-0.009,0.007,-0.0073,0.0046,-0.0039,0.0207,0.0251,-0.0382,-0.0411,-0.0444,0.0631,-0.0019,0.0264,-0.0038,0.025,0.0058,0.0018,7e-04,-0.0554,0.0513,0.024,0.0596,0.0433,0.0232,-0.0082,0.0031,0.0127,0.0148,-0.0099,0.026,0.0101,0.026,-0.0013,0.0274,0.0034,0.0115,-0.0113,0.0051,0.0147,0.0057,0.0153,0.0068,0.0043,0.63367858,26.70623145,4.8084,73,0.654828775
2007-04-01,0.0637,0.0322,0.0524,0.0485,0.0278,0.0941,0.0082,0.0208,0.036,0.0158,0.0318,0.0391,0.0776,0.0183,0.0335,0.0854,0.0369,0.0428,0.0334,0.0554,0.0663,0.0607,0.0583,0.0679,0.038,-0.0038,-0.0077,0.0757,0.1441,0.0493,0.0394,0.0174,0.0344,0.0447,0.0499,0.0398,0.0606,0.0268,0.0503,0.0856,0.0301,0.0141,0.0216,0.024,0.0281,0.0382,0.0314,0.0612,0.0297,0.0349,0.0044,0.621741554,30.43747421,4.8388,60,0.677959473
2007-05-01,0.0382,0.0038,0.049,0.0341,0.0262,-0.0031,0.0168,0.0656,-0.0092,0.0495,0.0232,0.0109,0.0107,0.0503,0.0167,0.099,0.0573,0.0829,0.1052,0.1109,0.0574,0.0744,0.0398,0.0682,0.0272,0.0305,-0.0343,0.0936,0.1328,0.0698,0.012,0.0731,0.0607,0.0624,0.0636,0.0349,0.0228,0.0306,0.0413,0.0513,0.0485,0.0295,0.0198,0.0364,0.0209,0.0355,0.0514,0.038,0.0215,0.0324,0.0041,0.6058907,29.71149307,4.8423,71,0.706674975
2007-06-01,0.0705,-0.0107,0.0034,-0.0206,-6e-04,-0.0495,-0.0145,-0.0315,-0.0315,-0.0053,-0.0087,-0.0143,-0.0404,0.0193,-0.048,-6e-04,-0.0248,-0.0737,-0.035,0.053,0.0156,-0.0136,0.0514,-0.0156,-0.0298,-0.0297,-0.0295,0.0249,-0.0856,0.0113,-0.0483,-0.018,0.0194,-0.0143,0.0156,-0.0137,0.028,0.0151,-0.0084,-0.0049,-0.0222,-0.0171,-0.0176,-0.0412,-0.0377,-0.0313,-0.0675,-0.0387,0.0126,-0.0196,0.004,0.607684016,34.27456564,4.9253,69,0.735115315
2007-07-01,-0.0381,-0.0477,-0.0196,-0.0116,-0.0509,-0.0706,-0.01,-0.0831,-0.0031,-0.0454,-0.0579,-0.0192,-0.0437,-0.0072,-0.0672,-0.0376,-0.0438,-0.0732,-0.0268,-0.035,0.0137,-0.001,-0.0787,0.0414,-0.0093,0.0436,0.0634,0.0761,-0.1381,-0.008,-0.0372,-0.031,-0.0684,-0.0484,0.0266,-0.0223,-0.0206,-0.0014,-0.0235,-0.0186,-0.0129,-0.0484,-0.0558,-0.0195,-0.0738,-0.0767,-0.0955,-0.0774,0.0024,-0.0373,0.004,0.620685369,24.37064116,4.8887,45,0.771571357
2007-08-01,0.0739,0.0179,0.0536,0.0344,0.0421,-0.0423,0.0422,-0.0618,0.0242,-0.0279,-0.0011,0.0247,0.0238,0.021,-0.0123,-0.0264,-0.0114,-0.0359,-0.0266,-0.0115,0.0126,0.0116,-0.0149,-0.0131,-0.0178,0.0126,-0.004,-0.0495,-0.0106,0.0032,0.0184,-0.0086,0.0066,-0.0044,0.0582,0.0185,0.0226,0.0183,-0.0031,0.003,-0.0222,0.0182,0.0131,0.0263,0.0286,0.02,-0.0426,-0.0261,0.025,0.0092,0.0042,0.644463649,23.17382837,4.3794,90,0.779764667
2007-09-01,0.2058,0.0211,0.0791,0.0682,0.0088,-0.0475,0.1201,-0.016,0.0566,0.0231,0.0333,0.0491,0.0322,0.0519,0.0245,-0.0533,-0.0029,-0.0267,0.0854,-0.0324,0.0482,0.047,0.0603,0.0754,0.0477,0.0859,0.0765,0.148,0.1361,0.0773,0.0354,0.0205,0.0328,0.0029,0.0406,0.0502,0.032,0.0543,0.0184,0.0032,5e-04,0.0108,-0.0176,0.0296,0.0015,0.0279,-0.0026,0.0614,0.0519,0.0322,0.0032,0.657104251,18.99715043,4.0558,110,0.803572414
2007-10-01,0.1358,-0.0192,0.1134,0.0416,0.0457,-0.0291,0.002,-0.0034,0.013,-0.015,-0.0168,-0.0176,0.0256,0.0328,0.0359,0.0554,0.0262,0.0708,0.0253,0.0511,-0.0127,-0.003,0.0052,-0.0216,0.0619,0.005,0.1272,0.1029,0.1918,0.0243,0.0683,-0.0217,0.0919,0.0357,0.073,0.109,0.0102,0.0347,0.0063,0.0318,0.0233,0.0276,-0.0014,0.0497,-0.0373,-0.0205,-0.0096,0.0644,0.0301,0.018,0.0032,0.667570867,25.88229603,4.0016,91,0.839710591
2007-11-01,0.0091,0.0148,-0.0762,0.0214,0.0664,-0.0739,-0.0849,-0.0824,0.0357,-0.0823,-0.0012,-0.0073,0.0021,-0.0433,-0.0696,-0.0604,-0.0688,-0.1184,-0.0593,-0.0535,-0.0268,0.0363,-0.1339,-0.0359,-0.0538,0.0078,-0.0122,-0.1381,0.0392,-0.0459,-0.0072,-0.0643,-0.0765,-0.0684,-0.1072,-0.0766,-0.0539,-0.0299,-0.0613,-0.0319,-0.0395,-0.0735,-0.0279,-0.0509,-0.0828,-0.0096,-0.1184,-0.0826,-0.0274,-0.0483,0.0034,0.689376138,27.37091286,3.3864,107,0.891507182
2007-12-01,0.1164,-7e-04,-0.0183,-0.0103,-0.0208,-0.0479,-0.0406,-0.0249,-0.0125,-0.0731,-0.0072,0.0077,-0.0526,0.0433,-0.0181,-0.0613,-0.0319,0.03,0.0106,0.0244,0.0324,0.006,-0.0266,0.008,0.0019,-0.0483,-0.0141,-0.0086,0.1381,0.075,0.009,-0.0025,-0.0622,-0.0143,2e-04,0.0289,0.0107,-5e-04,-0.0073,0.038,-0.0335,-0.0054,-0.0305,-0.0444,-0.0773,0.0023,-0.0811,-0.0117,-0.0118,-0.0087,0.0027,0.696807386,21.81988207,3.1101,117,0.908487414
2008-01-01,-0.0051,-0.0781,-0.1362,-0.0788,-0.0045,-0.0408,-0.1027,-0.0678,-0.0853,4e-04,-0.0674,-0.0344,-0.0474,-0.0577,-0.045,0.0137,-0.0294,-0.0124,-0.1094,-0.109,-0.0987,-0.1081,-0.046,-0.0694,-0.034,0.0129,0.0929,-0.0984,-0.0319,-0.0927,-0.0693,-0.0775,-0.0108,-0.0732,-0.1706,-0.1017,-0.1221,-0.114,-0.0472,-0.0198,0.0261,-0.0418,0.016,-0.0637,0.0395,-0.0622,-0.0043,-0.0575,-0.0447,-0.0636,0.0021,0.698216507,27.87082257,2.5672,177,0.948053142
2008-02-01,0.0282,0.0304,0.0296,0.0114,-0.0269,-0.0802,-0.058,-0.0976,8e-04,-0.0457,-0.0368,0.0058,-0.0113,0.0419,-0.0385,-0.0182,-0.0772,-0.0365,0.0678,0.0886,0.0321,-0.0115,-0.0683,-0.0234,-0.0259,-0.0383,-0.0342,0.1433,0.0869,0.0681,-0.0302,-0.0388,-0.135,-0.0137,-0.0075,-0.0621,-0.033,0.0167,-0.0414,0.0096,-0.0381,-0.0217,-0.0583,-0.0046,-0.1209,-0.0806,-0.0585,-0.121,-0.02,-0.0309,0.0013,0.708816259,24.88681793,1.9275,108,0.959775954
2008-03-01,-0.0376,0.0223,-0.0209,0.0375,-0.0012,0.0329,-0.0278,-0.0582,0.0355,0.0333,-0.0445,-0.0095,-0.018,-0.0178,0.0298,-0.0081,0.0395,0.0063,-0.0051,0,-0.004,0.0036,-0.0389,-0.044,0.012,-0.0372,-0.1068,-0.0612,-0.0765,-0.0278,0.0081,-5e-04,-0.0676,-0.0194,0.0048,0.0116,0.0051,-2e-04,-0.0094,0.0225,0.0299,-0.0216,0.0253,0.0298,-0.0162,-0.0641,0.0013,-0.0629,0.0419,-0.0093,0.0017,0.72059799,25.97931842,1.3972,114,0.979971385
2008-04-01,0.0273,0.0371,-0.032,-0.0271,-0.0948,0.0525,-0.0172,0.0242,-0.035,0.0258,0.0661,0.0166,-0.0024,0.0942,-0.0118,0.0819,0.0398,0.0394,0.0737,0.1552,0.0934,0.0263,0.1385,0.0898,0.0877,0.0622,-0.0392,0.1375,0.2106,0.1036,0.0639,0.0469,0.1419,0.0418,0.0725,0.0645,0.0713,0.0331,-0.0168,0.0451,0.0625,0.0115,0.0568,0.0469,0.0556,0.0376,-0.0023,0.0865,-0.0626,0.046,0.0018,0.74864466,31.77662595,1.6582,98,1.024950817
